Code Smell,Project,Package,Class,Class,IsSmell,SeverityLevel,Severity,ATFD_method,FDP_method,MAXNESTING_method,LOC_method,CYCLO_method,NOLV_method,NOAV_method,FANOUT_method,CFNAMM_method,ATLD_method,CINT_method,CDISP_method,AMW_type,ATFD_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_type,NIM_type,NOA_type,NOCS_package,NOCS_project,NOMNAMM_project,NOMNAMM_type,NOM_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,NOM_type,AMWNAMM_type,NOCS_type,NOM_package,NOMNAMM_package,LOCNAMM_package,LOC_project,LOCNAMM_project,NOAM_type,NOP_method,MaMCL_method,MeMCL_method,CLNAMM_method,num_not_final_not_static_attributes,number_private_visibility_attributes
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.FileFormats,IdxReader,IdxReader,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,220,304,0,672,0,0,0,0,0,0,0,0,59,42,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.FileFormats,VxlElement,VxlElement,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,220,304,0,672,0,0,0,0,0,0,0,0,59,42,0,0,0,0,1,0,0,0,2,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.SpriteLoaders,TmpTDLoader,TmpTDLoader,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,220,304,3,672,0,0,0,0,0,3,0,0,20,16,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits,DropPodsPower,DropPodsPower,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,220,304,0,672,0,0,0,0,0,2,0,0,352,139,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits,InfiltrateForCash,InfiltrateForCash,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,220,304,0,672,0,0,0,0,0,1,0,0,352,139,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits,InfiltrateForDecoration,InfiltrateForDecoration,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,114,220,304,0,672,0,0,0,0,0,2,0,0,352,139,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits,InfiltrateForDecorationInfo,InfiltrateForDecorationInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,220,304,1,672,0,0,0,0,0,1,0,0,352,139,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits,MadTankInfo,MadTankInfo,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,114,220,304,1,672,0,0,0,0,0,2,0,0,352,139,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits,MineImmune,MineImmune,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,220,304,0,672,0,0,0,0,0,0,0,0,352,139,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits,TransformsNearResourcesInfo,TransformsNearResourcesInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,114,220,304,1,672,0,0,0,0,0,1,0,0,352,139,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.Traits.Render,WithRoofInfo,WithRoofInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,220,304,1,672,0,0,0,0,0,1,0,0,42,17,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Cnc,OpenRA.Mods.Cnc.UtilityCommands,Glob,Glob,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,220,304,1,672,0,0,0,0,0,3,0,0,54,42,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common,IndexedPlayerPaletteInfo,IndexedPlayerPaletteInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,1588,1903,1,4624,0,0,0,0,0,2,0,0,76,59,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Activities,CallLuaFunc,CallLuaFunc,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,1588,1903,1,4624,0,0,0,0,0,3,0,0,180,32,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Activities,RemoveSelf,RemoveSelf,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1588,1903,1,4624,0,0,0,0,0,1,0,0,180,32,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Activities,ReturnToBase,ReturnToBase,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,1588,1903,1,4624,0,0,0,0,0,4,0,0,180,32,0,0,0,0,1,0,0,0,2,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Activities,VisualMoveIntoTarget,VisualMoveIntoTarget,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,1588,1903,0,4624,0,0,0,0,0,4,0,0,180,32,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Commands,DebugVisualizationCommands,DebugVisualizationCommands,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1588,1903,0,4624,0,0,0,0,0,2,0,0,13,3,0,0,0,0,1,0,0,0,2,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Commands,HelpCommandInfo,HelpCommandInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1588,1903,0,4624,0,0,0,0,0,0,0,0,13,3,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Effects,SpriteAnnotation,SpriteAnnotation,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1588,1903,1,4624,0,0,0,0,0,3,0,0,34,9,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.FileFormats,Huffman,Huffman,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,1588,1903,0,4624,0,0,0,0,0,0,0,0,43,12,0,0,0,0,1,0,0,0,2,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Lint,CheckActors,CheckActors,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1588,1903,1,4624,0,0,0,0,0,1,0,0,50,43,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Lint,CheckAngle,CheckAngle,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1588,1903,3,4624,0,0,0,0,0,3,0,0,50,43,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Lint,CheckChromeHotkeys,CheckChromeHotkeys,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1588,1903,2,4624,0,0,0,0,0,2,0,0,50,43,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.LoadScreens,BlankLoadScreen,BlankLoadScreen,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1588,1903,5,4624,0,0,0,0,0,6,0,0,17,11,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Orders,PowerDownOrderGenerator,PowerDownOrderGenerator,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1588,1903,2,4624,0,0,0,0,0,2,0,0,68,53,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Projectiles,Railgun,Railgun,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,1588,1903,0,4624,0,0,0,0,0,3,0,0,44,10,0,0,0,0,1,0,0,0,3,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,ActorGlobal,ActorGlobal,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1588,1903,5,4624,0,0,0,0,0,5,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,AmmoPoolProperties,AmmoPoolProperties,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,1588,1903,0,4624,0,0,0,0,0,3,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,CloakProperties,CloakProperties,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1588,1903,0,4624,0,0,0,0,0,0,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,DateGlobal,DateGlobal,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1588,1903,2,4624,0,0,0,0,0,2,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,DeliversExperienceProperties,DeliversExperienceProperties,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,1588,1903,0,4624,0,0,0,0,0,1,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,DemolitionProperties,DemolitionProperties,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1588,1903,0,4624,0,0,0,0,0,1,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,PlayerStatsProperties,PlayerStatsProperties,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1588,1903,0,4624,0,0,0,0,0,0,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,ProductionProperties,ProductionProperties,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,1588,1903,0,4624,0,0,0,0,0,1,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting,ProductionQueueProperties,ProductionQueueProperties,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,1588,1903,1,4624,0,0,0,0,0,3,0,0,211,118,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting.Global,AngleGlobal,AngleGlobal,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1588,1903,1,4624,0,0,0,0,0,1,0,0,6,6,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Scripting.Global,FacingGlobal,FacingGlobal,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1588,1903,1,4624,0,0,0,0,0,1,0,0,6,6,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Server,LobbyCommands,LobbyCommands,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1588,1903,32,4624,0,0,0,0,0,33,0,0,41,33,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Server,MasterServerPinger,MasterServerPinger,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1588,1903,0,4624,0,0,0,0,0,6,0,0,41,33,0,0,0,0,1,0,0,0,5,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.SpriteLoaders,PngSheetMetadata,PngSheetMetadata,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1588,1903,0,4624,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ActorMapWorldExts,ActorMapWorldExts,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ActorSpawner,ActorSpawner,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,AffectedByPowerOutageInfo,AffectedByPowerOutageInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,AffectsShroudInfo,AffectsShroudInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,Armor,Armor,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,AttackBomber,AttackBomber,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,812,1588,1903,2,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,3,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,AttackFrontal,AttackFrontal,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,AttackFrontalInfo,AttackFrontalInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,AttackOmni,AttackOmni,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,1,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,BuildingRepairBotModuleInfo,BuildingRepairBotModuleInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,Capturable,Capturable,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,1,4624,0,0,0,0,0,3,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,CaptureManagerInfo,CaptureManagerInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,812,1588,1903,2,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,CargoInit,CargoInit,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ClassicParallelProductionQueue,ClassicParallelProductionQueue,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,812,1588,1903,3,4624,0,0,0,0,0,10,0,0,2291,878,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,CommandBarBlacklistInfo,CommandBarBlacklistInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ConditionalTrait,ConditionalTrait,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,3,4624,0,0,0,0,0,6,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ConditionalTraitInfo,ConditionalTraitInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,0,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,CrateSpawnerInfo,CrateSpawnerInfo,1,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,DamageMultiplier,DamageMultiplier,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,DetectCloakedMultiplierInfo,DetectCloakedMultiplierInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,DrawLineToTargetInfo,DrawLineToTargetInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,EditorActorDropdown,EditorActorDropdown,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,EditorActorLayer,EditorActorLayer,1,3,3,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,812,1588,1903,5,4624,0,0,0,0,0,22,0,0,2291,878,0,0,0,0,1,0,0,0,3,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ExperienceInit,ExperienceInit,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ExplodeCrateAction,ExplodeCrateAction,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,0,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,GivesBuildableArea,GivesBuildableArea,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,GlobalLightingPaletteEffect,GlobalLightingPaletteEffect,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,812,1588,1903,0,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,4,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,GrantConditionOnHealth,GrantConditionOnHealth,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,812,1588,1903,0,4624,0,0,0,0,0,3,0,0,2291,878,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,GrantConditionOnMovement,GrantConditionOnMovement,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812,1588,1903,1,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,GrantConditionOnPowerState,GrantConditionOnPowerState,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,812,1588,1903,4,4624,0,0,0,0,0,6,0,0,2291,878,0,0,0,0,1,0,0,0,3,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,GrantExternalConditionPower,GrantExternalConditionPower,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812,1588,1903,2,4624,0,0,0,0,0,9,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,HarvesterBotModule,HarvesterBotModule,1,2,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,812,1588,1903,0,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,6,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,HarvesterResourceMultiplierInfo,HarvesterResourceMultiplierInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,HiddenUnderShroudInfo,HiddenUnderShroudInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,HideMapCrateAction,HideMapCrateAction,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,InaccuracyMultiplier,InaccuracyMultiplier,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,1,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,IsometricSelectable,IsometricSelectable,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,812,1588,1903,1,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,LobbyPrerequisiteCheckbox,LobbyPrerequisiteCheckbox,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,812,1588,1903,0,4624,0,0,0,0,0,1,0,0,2291,878,0,0,0,0,1,0,0,0,1,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,LocomoterExts,LocomoterExts,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,2,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,LocomotorReferenceAttribute,LocomotorReferenceAttribute,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,1588,1903,0,4624,0,0,0,0,0,0,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,MapCreepsInfo,MapCreepsInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,812,1588,1903,1,4624,0,0,0,0,0,2,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,ModularBot,ModularBot,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,812,1588,1903,0,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,4,0
Large Class,OpenRA.Mods.Common,OpenRA.Mods.Common.Traits,MPStartLocationsInfo,MPStartLocationsInfo,0,0,0,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,812,1588,1903,2,4624,0,0,0,0,0,4,0,0,2291,878,0,0,0,0,1,0,0,0,0,0
